DATE,VALUE
2007-08-09,23.67
2007-08-08,23.459999
2007-08-07,22.75
2007-08-06,23.030001
2007-08-03,23.200001
2007-08-02,22.65
2007-08-01,23.17
2007-07-31,23.879999
2007-07-30,23.549999
2007-07-27,23.98
2007-07-26,24.4
2007-07-25,25.01
2007-07-24,24.799999
2007-07-23,25.43
2007-07-20,25.700001
2007-07-19,26.32
2007-07-18,26.07
2007-07-17,26.74
2007-07-16,26.48
2007-07-13,26.870001
2007-07-12,26.700001
2007-07-11,27.030001
2007-07-10,27.09
2007-07-09,26.92
2007-07-06,27.01
2007-07-05,26.92
2007-07-03,26.950001
2007-07-02,27.190001
2007-06-29,27.209999
2007-06-28,27.440001
2007-06-27,27.51
2007-06-26,27.73
2007-06-25,27.6
2007-06-22,27.68
2007-06-21,27.690001
2007-06-20,27.889999
2007-06-19,29.4
2007-06-18,27.719999
2007-06-15,27.49
2007-06-14,27.379999
2007-06-13,27.120001
2007-06-12,27.299999
2007-06-11,27.27
2007-06-08,27.02
2007-06-07,27.34
2007-06-06,28.049999
2007-06-05,28.4
2007-06-04,28.6
2007-06-01,28.9
2007-05-31,28.76
2007-05-30,28.190001
2007-05-29,28.360001
2007-05-25,28.440001
2007-05-24,28.65
2007-05-23,29.1
2007-05-22,29.33
2007-05-21,29.620001
2007-05-18,28.9
2007-05-17,28.99
2007-05-16,28.889999
2007-05-15,29.16
2007-05-14,29.790001
2007-05-11,29.620001
2007-05-10,30.52
2007-05-09,30.17
2007-05-08,30.24
2007-05-07,30.129999
2007-05-04,33.27
2007-05-03,28.25
2007-05-02,27.719999
2007-05-01,28.25
2007-04-30,28.32
2007-04-27,28.35
2007-04-26,27.98
2007-04-25,28.219999
2007-04-24,28.030001
2007-04-23,27.530001
2007-04-20,27.860001
2007-04-19,28.1
2007-04-18,28.42
2007-04-17,31.98
2007-04-16,31.68
2007-04-13,31.15
2007-04-12,31.26
2007-04-11,31.65
2007-04-10,31.639999
2007-04-09,32.009998
2007-04-05,32.0
2007-04-04,31.610001
2007-04-03,31.41
2007-04-02,31.219999
2007-03-30,31.209999
2007-03-29,31.709999
2007-03-28,31.450001
2007-03-27,31.559999
2007-03-26,31.25
2007-03-23,31.33
2007-03-22,31.360001
2007-03-21,30.33
2007-03-20,30.0
2007-03-19,30.0
2007-03-16,30.02
2007-03-15,29.809999
2007-03-14,29.629999
2007-03-13,29.77
2007-03-12,29.299999
2007-03-09,29.85
2007-03-08,30.82
2007-03-07,30.950001
2007-03-06,30.889999
2007-03-05,30.18
2007-03-02,30.540001
2007-03-01,30.129999
2007-02-28,30.860001
2007-02-27,31.379999
2007-02-26,32.799999
2007-02-23,31.6
2007-02-22,31.6
2007-02-21,31.74
2007-02-20,31.799999
2007-02-16,31.0
2007-02-15,30.82
2007-02-14,29.690001
2007-02-13,29.370001
2007-02-12,29.290001
2007-02-09,30.07
2007-02-08,29.75
2007-02-07,29.35
2007-02-06,28.610001
2007-02-05,28.67
2007-02-02,28.57
2007-02-01,28.68
2007-01-31,28.040001
2007-01-30,27.870001
2007-01-29,28.049999
2007-01-26,28.33
2007-01-25,28.68
2007-01-24,28.34
2007-01-23,27.42
2007-01-22,27.85
2007-01-19,27.93
2007-01-18,28.92
2007-01-17,29.4
2007-01-16,29.879999
2007-01-12,28.98
2007-01-11,28.76
2007-01-10,27.48
2007-01-09,28.0
2007-01-08,27.700001
2007-01-05,26.700001
2007-01-04,25.639999
2007-01-03,25.85
2006-12-29,25.42
2006-12-28,25.620001
2006-12-27,25.469999
2006-12-26,25.49
2006-12-22,25.67
2006-12-21,25.709999
2006-12-20,26.24
2006-12-19,26.049999
2006-12-18,26.889999
2006-12-15,27.0
2006-12-14,26.629999
2006-12-13,27.049999
2006-12-12,26.629999
2006-12-11,26.370001
2006-12-08,26.65
2006-12-07,26.950001
2006-12-06,27.25
2006-12-05,26.870001
2006-12-04,26.49
2006-12-01,27.0
2006-11-30,27.0
2006-11-29,27.4
2006-11-28,27.030001
2006-11-27,27.5
2006-11-24,28.219999
2006-11-22,27.51
2006-11-21,26.5
2006-11-20,26.959999
2006-11-17,26.68
2006-11-16,27.309999
2006-11-15,27.18
2006-11-14,27.4
2006-11-13,27.17
2006-11-10,27.4
2006-11-09,27.18
2006-11-08,26.360001
2006-11-07,26.690001
2006-11-06,26.34
2006-11-03,26.629999
2006-11-02,25.940001
2006-11-01,26.5
2006-10-31,26.440001
2006-10-30,25.870001
2006-10-27,25.23
2006-10-26,24.700001
2006-10-25,23.73
2006-10-24,23.35
2006-10-23,23.139999
2006-10-20,23.219999
2006-10-19,23.02
2006-10-18,24.57
2006-10-17,23.74
2006-10-16,24.34
2006-10-13,23.9
2006-10-12,24.32
2006-10-11,24.290001
2006-10-10,24.940001
2006-10-09,25.450001
2006-10-06,25.09
2006-10-05,25.16
2006-10-04,24.889999
2006-10-03,24.809999
2006-10-02,25.450001
2006-09-29,25.5
2006-09-28,24.870001
2006-09-27,25.0
2006-09-26,25.440001
2006-09-25,25.639999
2006-09-22,25.34
2006-09-21,25.530001
2006-09-20,26.040001
2006-09-19,29.09
2006-09-18,29.370001
2006-09-15,29.299999
2006-09-14,29.1
2006-09-13,29.059999
2006-09-12,28.549999
2006-09-11,28.049999
2006-09-08,28.040001
2006-09-07,28.4
2006-09-06,28.940001
2006-09-05,29.450001
2006-09-01,28.91
2006-08-31,28.99
2006-08-30,29.0
2006-08-29,28.860001
2006-08-28,28.75
2006-08-25,28.950001
2006-08-24,28.75
2006-08-23,29.34
2006-08-22,28.84
2006-08-21,29.219999
2006-08-18,28.9
2006-08-17,28.379999
2006-08-16,28.35
2006-08-15,27.58
2006-08-14,27.709999
2006-08-11,27.52
2006-08-10,26.950001
2006-08-09,27.75
2006-08-08,26.950001
2006-08-07,26.92
2006-08-04,27.200001
2006-08-03,26.5
2006-08-02,27.01
2006-08-01,27.059999
2006-07-31,27.459999
2006-07-28,26.9
2006-07-27,27.35
2006-07-26,26.780001
2006-07-25,26.75
2006-07-24,26.24
2006-07-21,24.99
2006-07-20,25.549999
2006-07-19,26.41
2006-07-18,32.080002
2006-07-17,31.98
2006-07-14,32.34
2006-07-13,32.849998
2006-07-12,33.029999
2006-07-11,32.790001
2006-07-10,32.91
2006-07-07,32.939999
2006-07-06,32.77
2006-07-05,32.849998
2006-07-03,32.900002
2006-06-30,33.009998
2006-06-29,32.259998
2006-06-28,31.75
2006-06-27,31.85
2006-06-26,31.450001
2006-06-23,31.08
2006-06-22,30.85
2006-06-21,30.77
2006-06-20,30.42
2006-06-19,30.51
2006-06-16,30.700001
2006-06-15,29.98
2006-06-14,29.809999
2006-06-13,29.77
2006-06-12,30.370001
2006-06-09,30.700001
2006-06-08,30.43
2006-06-07,30.799999
2006-06-06,30.83
2006-06-05,31.190001
2006-06-02,32.110001
2006-06-01,31.83
2006-05-31,32.189999
2006-05-30,32.73
2006-05-26,32.860001
2006-05-25,32.939999
2006-05-24,30.950001
2006-05-23,31.040001
2006-05-22,30.42
2006-05-19,29.049999
2006-05-18,30.1
2006-05-17,30.610001
2006-05-16,31.1
2006-05-15,30.85
2006-05-12,30.709999
2006-05-11,31.959999
2006-05-10,32.48
2006-05-09,32.68
2006-05-08,33.09
2006-05-05,32.630001
2006-05-04,32.400002
2006-05-03,32.400002
2006-05-02,32.200001
2006-05-01,32.990002
2006-04-28,32.880001
2006-04-27,32.790001
2006-04-26,32.299999
2006-04-25,32.990002
2006-04-24,33.009998
2006-04-21,33.360001
2006-04-20,33.48
2006-04-19,33.470001
2006-04-18,31.17
2006-04-17,31.16
2006-04-13,31.139999
2006-04-12,31.440001
2006-04-11,32.450001
2006-04-10,32.279999
2006-04-07,32.849998
2006-04-06,32.119999
2006-04-05,32.299999
2006-04-04,31.690001
2006-04-03,32.41
2006-03-31,32.450001
2006-03-30,32.75
2006-03-29,32.439999
2006-03-28,31.450001
2006-03-27,31.84
2006-03-24,32.279999
2006-03-23,31.52
2006-03-22,30.33
2006-03-21,30.110001
2006-03-20,30.379999
2006-03-17,30.35
2006-03-16,30.77
2006-03-15,31.25
2006-03-14,30.1
2006-03-13,30.719999
2006-03-10,30.4
2006-03-09,31.049999
2006-03-08,31.309999
2006-03-07,31.42
2006-03-06,31.530001
2006-03-03,31.700001
2006-03-02,32.009998
2006-03-01,32.209999
2006-02-28,32.630001
2006-02-27,33.110001
2006-02-24,33.200001
2006-02-23,33.009998
2006-02-22,32.490002
2006-02-21,32.900002
2006-02-17,32.880001
2006-02-16,33.299999
2006-02-15,32.619999
2006-02-14,32.139999
2006-02-13,32.209999
2006-02-10,32.580002
2006-02-09,33.009998
2006-02-08,33.240002
2006-02-07,33.009998
2006-02-06,33.900002
2006-02-03,34.0
2006-02-02,35.009998
2006-02-01,34.450001
2006-01-31,35.200001
2006-01-30,35.09
2006-01-27,35.259998
2006-01-26,34.939999
2006-01-25,35.43
2006-01-24,34.549999
2006-01-23,34.220001
2006-01-20,34.439999
2006-01-19,35.82
2006-01-18,35.009998
2006-01-17,39.09
2006-01-13,41.0
2006-01-12,41.919998
2006-01-11,42.189999
2006-01-10,42.959999
2006-01-09,43.099998
2006-01-06,42.880001
2006-01-05,40.93
2006-01-04,41.220001
2006-01-03,39.689999
2005-12-30,39.400002
2005-12-29,40.25
2005-12-28,40.099998
2005-12-27,40.650002
2005-12-23,41.09
2005-12-22,40.689999
2005-12-21,40.52
2005-12-20,41.259998
2005-12-19,42.16
2005-12-16,41.860001
2005-12-15,41.23
2005-12-14,41.119999
2005-12-13,40.009998
2005-12-12,40.41
2005-12-09,40.5
2005-12-08,40.25
2005-12-07,40.310001
2005-12-06,40.779999
2005-12-05,40.880001
2005-12-02,41.220001
2005-12-01,40.740002
2005-11-30,39.380001
2005-11-29,41.009998
2005-11-28,41.630001
2005-11-25,42.709999
2005-11-23,42.209999
2005-11-22,41.73
2005-11-21,41.259998
2005-11-18,42.040001
2005-11-17,40.32
2005-11-16,37.900002
2005-11-15,38.259998
2005-11-14,38.43
2005-11-11,38.689999
2005-11-10,37.52
2005-11-09,37.759998
2005-11-08,37.75
2005-11-07,37.689999
2005-11-04,37.59
2005-11-03,38.259998
2005-11-02,37.490002
2005-11-01,36.619999
2005-10-31,35.599998
2005-10-28,35.619999
2005-10-27,35.34
2005-10-26,35.060001
2005-10-25,35.189999
2005-10-24,35.299999
2005-10-21,35.990002
2005-10-20,35.900002
2005-10-19,34.619999
2005-10-18,34.400002
2005-10-17,33.849998
2005-10-14,33.619999
2005-10-13,33.799999
2005-10-12,33.990002
2005-10-11,34.549999
2005-10-10,34.200001
2005-10-07,34.029999
2005-10-06,33.950001
2005-10-05,33.790001
2005-10-04,33.75
2005-10-03,33.799999
2005-09-30,33.59
2005-09-29,32.400002
2005-09-28,32.669998
2005-09-27,32.169998
2005-09-26,32.48
2005-09-23,32.119999
2005-09-22,32.09
2005-09-21,32.529999
2005-09-20,32.880001
2005-09-19,33.27
2005-09-16,33.740002
2005-09-15,33.950001
2005-09-14,34.299999
2005-09-13,33.93
2005-09-12,33.419998
2005-09-09,33.349998
2005-09-08,33.740002
2005-09-07,33.5
2005-09-06,33.18
2005-09-02,33.200001
2005-09-01,33.279999
2005-08-31,33.23
2005-08-30,33.5
2005-08-29,33.400002
2005-08-26,33.509998
2005-08-25,33.540001
2005-08-24,32.919998
2005-08-23,33.290001
2005-08-22,34.07
2005-08-19,34.389999
2005-08-18,34.130001
2005-08-17,34.299999
2005-08-16,34.57
2005-08-15,34.799999
2005-08-12,34.860001
2005-08-11,34.540001
2005-08-10,34.279999
2005-08-09,34.150002
2005-08-08,33.860001
2005-08-05,34.09
2005-08-04,34.259998
2005-08-03,33.75
2005-08-02,33.459999
2005-08-01,33.630001
2005-07-29,34.009998
2005-07-28,34.23
2005-07-27,34.220001
2005-07-26,34.049999
2005-07-25,33.880001
2005-07-22,33.349998
2005-07-21,33.75
2005-07-20,34.209999
2005-07-19,37.02
2005-07-18,36.450001
2005-07-15,37.049999
2005-07-14,37.400002
2005-07-13,36.419998
2005-07-12,36.200001
2005-07-11,34.900002
2005-07-08,34.77
2005-07-07,33.869999
2005-07-06,34.639999
2005-07-05,34.25
2005-07-01,34.759998
2005-06-30,34.84
2005-06-29,35.799999
2005-06-28,35.950001
2005-06-27,35.880001
2005-06-24,36.259998
2005-06-23,36.849998
2005-06-22,36.91
2005-06-21,36.369999
2005-06-20,35.959999
2005-06-17,36.759998
2005-06-16,36.459999
2005-06-15,36.970001
2005-06-14,36.560001
2005-06-13,36.66
2005-06-10,37.48
2005-06-09,36.810001
2005-06-08,37.419998
2005-06-07,38.720001
2005-06-06,37.790001
2005-06-03,38.240002
2005-06-02,38.200001
2005-06-01,37.310001
2005-05-31,37.029999
2005-05-27,36.98
2005-05-26,36.450001
2005-05-25,36.25
2005-05-24,36.869999
2005-05-23,36.099998
2005-05-20,36.599998
2005-05-19,36.130001
2005-05-18,35.790001
2005-05-17,35.200001
2005-05-16,34.779999
2005-05-13,34.709999
2005-05-12,34.950001
2005-05-11,34.09
2005-05-10,34.299999
2005-05-09,34.48
2005-05-06,35.0
2005-05-05,35.099998
2005-05-04,34.43
2005-05-03,34.049999
2005-05-02,34.439999
2005-04-29,34.599998
2005-04-28,34.700001
2005-04-27,34.700001
2005-04-26,35.119999
2005-04-25,34.580002
2005-04-22,35.209999
2005-04-21,35.119999
2005-04-20,34.959999
2005-04-19,32.959999
2005-04-18,32.43
2005-04-15,32.959999
2005-04-14,33.630001
2005-04-13,34.16
2005-04-12,34.349998
2005-04-11,34.970001
2005-04-08,35.040001
2005-04-07,34.450001
2005-04-06,35.139999
2005-04-05,35.150002
2005-04-04,34.34
2005-04-01,34.18
2005-03-31,33.549999
2005-03-30,32.310001
2005-03-29,32.18
2005-03-28,32.209999
2005-03-24,31.940001
2005-03-23,30.91
2005-03-22,31.700001
2005-03-21,31.290001
2005-03-18,31.530001
2005-03-17,31.799999
2005-03-16,31.870001
2005-03-15,31.610001
2005-03-14,31.74
2005-03-11,31.860001
2005-03-10,32.43
2005-03-09,33.009998
2005-03-08,33.549999
2005-03-07,32.400002
2005-03-04,32.360001
2005-03-03,32.25
2005-03-02,32.07
2005-03-01,32.369999
2005-02-28,31.74
2005-02-25,31.530001
2005-02-24,30.43
2005-02-23,32.82
2005-02-22,33.25
2005-02-18,33.84
2005-02-17,34.419998
2005-02-16,33.810001
2005-02-15,34.34
2005-02-14,34.009998
2005-02-11,33.450001
2005-02-10,33.720001
2005-02-09,34.599998
2005-02-08,34.639999
2005-02-07,35.07
2005-02-04,34.709999
2005-02-03,35.27
2005-02-02,36.02
2005-02-01,35.130001
2005-01-31,35.040001
2005-01-28,34.900002
2005-01-27,35.380001
2005-01-26,34.709999
2005-01-25,34.549999
2005-01-24,35.48
2005-01-21,36.07
2005-01-20,35.389999
2005-01-19,38.080002
2005-01-18,37.099998
2005-01-14,35.860001
2005-01-13,36.119999
2005-01-12,35.880001
2005-01-11,36.310001
2005-01-10,36.0
2005-01-07,35.990002
2005-01-06,36.32
2005-01-05,36.689999
2005-01-04,38.450001
2005-01-03,38.360001
2004-12-31,38.040001
2004-12-30,38.029999
2004-12-29,37.830002
2004-12-28,37.849998
2004-12-27,37.450001
2004-12-23,37.43
2004-12-22,36.470001
2004-12-21,36.98
2004-12-20,36.889999
2004-12-17,36.77
2004-12-16,38.330002
2004-12-15,38.130001
2004-12-14,37.98
2004-12-13,38.259998
2004-12-10,38.02
2004-12-09,36.830002
2004-12-08,37.349998
2004-12-07,38.75
2004-12-06,38.709999
2004-12-03,39.139999
2004-12-02,37.959999
2004-12-01,37.900002
2004-11-30,37.919998
2004-11-29,38.09
2004-11-26,37.830002
2004-11-24,37.150002
2004-11-23,36.700001
2004-11-22,35.990002
2004-11-19,37.240002
2004-11-18,37.43
2004-11-17,36.950001
2004-11-16,37.290001
2004-11-15,37.77
2004-11-12,37.869999
2004-11-11,36.900002
2004-11-10,36.849998
2004-11-09,37.240002
2004-11-08,36.790001
2004-11-05,37.68
2004-11-04,37.57
2004-11-03,39.200001
2004-11-02,37.029999
2004-11-01,35.91
2004-10-29,36.080002
2004-10-28,35.82
2004-10-27,34.900002
2004-10-26,35.119999
2004-10-25,34.830002
2004-10-22,36.57
2004-10-21,35.400002
2004-10-20,34.380001
2004-10-19,35.439999
2004-10-18,34.32
2004-10-15,34.889999
2004-10-14,34.98
2004-10-13,35.950001
2004-10-12,33.709999
2004-10-11,34.400002
2004-10-08,34.48
2004-10-07,34.880001
2004-10-06,34.720001
2004-10-05,34.52
2004-10-04,35.049999
2004-10-01,34.349998
2004-09-30,33.59
2004-09-29,32.779999
2004-09-28,32.27
2004-09-27,32.540001
2004-09-24,33.189999
2004-09-23,32.709999
2004-09-22,32.810001
2004-09-21,33.349998
2004-09-20,32.849998
2004-09-17,33.0
2004-09-16,32.889999
2004-09-15,32.700001
2004-09-14,31.620001
2004-09-13,31.01
2004-09-10,30.24
2004-09-09,30.200001
2004-09-08,29.610001
2004-09-07,29.870001
2004-09-03,29.75
2004-09-02,28.700001
2004-09-01,28.389999
2004-08-31,28.48
2004-08-30,29.07
2004-08-27,29.43
2004-08-26,29.0
2004-08-25,28.360001
2004-08-24,28.99
2004-08-23,29.1
2004-08-20,27.879999
2004-08-19,28.34
2004-08-18,27.459999
2004-08-17,28.629999
2004-08-16,27.389999
2004-08-13,27.83
2004-08-12,27.43
2004-08-11,26.4
2004-08-10,26.16
2004-08-09,26.290001
2004-08-06,26.469999
2004-08-05,28.459999
2004-08-04,27.98
2004-08-03,30.41
2004-08-02,30.57
2004-07-30,30.25
2004-07-29,30.559999
2004-07-28,29.790001
2004-07-27,28.6
2004-07-26,28.450001
2004-07-23,28.200001
2004-07-22,27.82
2004-07-21,30.110001
2004-07-20,28.200001
2004-07-19,28.9
2004-07-16,30.719999
2004-07-15,31.0
2004-07-14,29.74
2004-07-13,30.59
2004-07-12,29.66
2004-07-09,30.879999
2004-07-08,29.42
2004-07-07,33.07
2004-07-06,34.0
2004-07-02,34.459999
2004-07-01,35.139999
2004-06-30,35.990002
2004-06-29,35.380001
2004-06-28,35.080002
2004-06-25,34.369999
2004-06-24,33.639999
2004-06-23,32.540001
2004-06-22,31.959999
2004-06-21,32.200001
2004-06-18,32.110001
2004-06-17,32.389999
2004-06-16,32.41
2004-06-15,31.99
2004-06-14,32.18
2004-06-10,32.73
2004-06-09,32.950001
2004-06-08,32.32
2004-06-07,32.360001
2004-06-04,31.879999
2004-06-03,31.66
2004-06-02,32.450001
2004-06-01,30.49
2004-05-28,30.41
2004-05-27,30.41
2004-05-26,29.780001
2004-05-25,28.940001
2004-05-24,28.84
2004-05-21,28.299999
2004-05-20,28.120001
2004-05-19,28.610001
2004-05-18,27.49
2004-05-17,26.35
2004-05-14,27.540001
2004-05-13,27.18
2004-05-12,26.809999
2004-05-11,52.349998
2004-05-10,52.389999
2004-05-07,52.419998
2004-05-06,53.200001
2004-05-05,52.970001
2004-05-04,52.34
2004-05-03,50.529999
2004-04-30,54.41
2004-04-29,55.779999
2004-04-28,57.77
2004-04-27,56.98
2004-04-26,56.450001
2004-04-23,57.349998
2004-04-22,54.779999
2004-04-21,53.900002
2004-04-20,55.869999
2004-04-19,53.869999
2004-04-16,53.93
2004-04-15,54.810001
2004-04-14,53.669998
2004-04-13,54.990002
2004-04-12,55.779999
2004-04-08,55.720001
2004-04-07,48.450001
2004-04-06,49.110001
2004-04-05,50.060001
2004-04-02,50.52
2004-04-01,48.82
2004-03-31,48.740002
2004-03-30,47.599998
2004-03-29,47.200001
2004-03-26,46.75
2004-03-25,44.98
2004-03-24,44.27
2004-03-23,44.75
2004-03-22,45.0
2004-03-19,44.860001
2004-03-18,44.790001
2004-03-17,44.16
2004-03-16,42.09
2004-03-15,43.150002
2004-03-12,41.880001
2004-03-11,41.290001
2004-03-10,43.330002
2004-03-09,43.869999
2004-03-08,44.330002
2004-03-05,43.59
2004-03-04,43.459999
2004-03-03,42.830002
2004-03-02,44.119999
2004-03-01,44.549999
2004-02-27,43.450001
2004-02-26,43.18
2004-02-25,44.389999
2004-02-24,44.860001
2004-02-23,46.439999
2004-02-20,45.939999
2004-02-19,46.419998
2004-02-18,46.599998
2004-02-17,46.779999
2004-02-13,47.610001
2004-02-12,47.57
2004-02-11,47.029999
2004-02-10,46.759998
2004-02-09,46.279999
2004-02-06,46.220001
2004-02-05,45.279999
2004-02-04,44.82
2004-02-03,46.669998
2004-02-02,47.099998
2004-01-30,46.759998
2004-01-29,46.540001
2004-01-28,47.040001
2004-01-27,48.07
2004-01-26,46.82
2004-01-23,47.240002
2004-01-22,47.77
2004-01-21,47.240002
2004-01-20,47.900002
2004-01-16,48.459999
2004-01-15,46.560001
2004-01-14,49.380001
2004-01-13,49.73
2004-01-12,48.25
2004-01-09,48.040001
2004-01-08,48.0
2004-01-07,46.900002
2004-01-06,46.439999
2004-01-05,45.759998
2004-01-02,45.5
2003-12-31,45.049999
2003-12-30,44.93
2003-12-29,44.450001
2003-12-26,44.799999
2003-12-24,43.459999
2003-12-23,42.349998
2003-12-22,41.830002
2003-12-19,41.93
2003-12-18,41.060001
2003-12-17,40.580002
2003-12-16,41.939999
2003-12-15,43.84
2003-12-12,43.0
2003-12-11,41.07
2003-12-10,41.560001
2003-12-09,43.040001
2003-12-08,42.779999
2003-12-05,42.790001
2003-12-04,42.950001
2003-12-03,43.669998
2003-12-02,43.860001
2003-12-01,43.419998
2003-11-28,42.849998
2003-11-26,42.77
2003-11-25,41.860001
2003-11-24,40.200001
2003-11-21,39.290001
2003-11-20,38.91
2003-11-19,38.48
2003-11-18,40.75
2003-11-17,40.919998
2003-11-14,42.880001
2003-11-13,42.360001
2003-11-12,40.57
2003-11-11,41.25
2003-11-10,42.299999
2003-11-07,43.189999
2003-11-06,43.0
2003-11-05,43.0
2003-11-04,43.900002
2003-11-03,43.740002
2003-10-31,43.459999
2003-10-30,43.799999
2003-10-29,42.939999
2003-10-28,41.490002
2003-10-27,40.799999
2003-10-24,39.959999
2003-10-23,41.009998
2003-10-22,42.150002
2003-10-21,42.099998
2003-10-20,42.5
2003-10-17,42.529999
2003-10-16,41.630001
2003-10-15,42.810001
2003-10-14,42.299999
2003-10-13,42.900002
2003-10-10,42.599998
2003-10-09,41.400002
2003-10-08,39.060001
2003-10-07,39.380001
2003-10-06,39.349998
2003-10-03,38.959999
2003-10-02,36.509998
2003-10-01,36.099998
2003-09-30,36.029999
2003-09-29,35.419998
2003-09-26,36.580002
2003-09-25,36.119999
2003-09-24,37.84
2003-09-23,36.700001
2003-09-22,36.689999
2003-09-19,37.150002
2003-09-18,35.799999
2003-09-17,35.709999
2003-09-16,34.75
2003-09-15,34.900002
2003-09-12,34.389999
2003-09-11,34.75
2003-09-10,34.490002
2003-09-09,35.259998
2003-09-08,34.650002
2003-09-05,34.349998
2003-09-04,33.610001
2003-09-03,34.0
2003-09-02,33.34
2003-08-29,32.400002
2003-08-28,32.400002
2003-08-27,31.889999
2003-08-26,31.84
2003-08-25,31.889999
2003-08-22,33.02
2003-08-21,32.299999
2003-08-20,31.49
2003-08-19,31.549999
2003-08-18,29.969999
2003-08-15,29.889999
2003-08-14,29.75
2003-08-13,29.93
2003-08-12,29.15
2003-08-11,28.9
2003-08-08,29.120001
2003-08-07,29.299999
2003-08-06,29.639999
2003-08-05,30.66
2003-08-04,31.09
2003-08-01,31.629999
2003-07-31,31.190001
2003-07-30,31.709999
2003-07-29,32.57
2003-07-28,32.919998
2003-07-25,32.549999
2003-07-24,32.650002
2003-07-23,31.860001
2003-07-22,31.280001
2003-07-21,30.700001
2003-07-18,30.99
2003-07-17,31.65
2003-07-16,32.75
2003-07-15,32.32
2003-07-14,32.900002
2003-07-11,32.84
2003-07-10,32.470001
2003-07-09,35.07
2003-07-08,35.240002
2003-07-07,35.5
2003-07-03,33.599998
2003-07-02,33.720001
2003-07-01,32.860001
2003-06-30,32.66
2003-06-27,33.099998
2003-06-26,31.700001
2003-06-25,31.200001
2003-06-24,31.440001
2003-06-23,31.9
2003-06-20,32.299999
2003-06-19,32.110001
2003-06-18,30.99
2003-06-17,30.950001
2003-06-16,29.85
2003-06-13,29.629999
2003-06-12,29.73
2003-06-11,28.32
2003-06-10,27.6
2003-06-09,28.549999
2003-06-06,30.01
2003-06-05,29.5
2003-06-04,28.450001
2003-06-03,28.93
2003-06-02,30.309999
2003-05-30,30.299999
2003-05-29,29.950001
2003-05-28,30.01
2003-05-27,27.879999
2003-05-23,27.0
2003-05-22,26.299999
2003-05-21,26.58
2003-05-20,26.34
2003-05-19,27.469999
2003-05-16,27.42
2003-05-15,27.08
2003-05-14,27.209999
2003-05-13,25.959999
2003-05-12,24.98
2003-05-09,25.129999
2003-05-08,24.65
2003-05-07,25.01
2003-05-06,25.08
2003-05-05,25.34
2003-05-02,24.75
2003-05-01,24.790001
2003-04-30,24.92
2003-04-29,25.219999
2003-04-28,25.200001
2003-04-25,25.799999
2003-04-24,25.190001
2003-04-23,25.76
2003-04-22,25.120001
2003-04-21,25.0
2003-04-17,24.709999
2003-04-16,25.01
2003-04-15,24.120001
2003-04-14,23.790001
2003-04-11,24.35
2003-04-10,23.719999
2003-04-09,23.809999
2003-04-08,24.18
2003-04-07,25.02
2003-04-04,24.049999
2003-04-03,24.049999
2003-04-02,23.040001
2003-04-01,23.299999
2003-03-31,23.82
2003-03-28,24.280001
2003-03-27,24.700001
2003-03-26,24.49
2003-03-25,23.360001
2003-03-24,22.83
2003-03-21,23.58
2003-03-20,22.030001
2003-03-19,22.049999
2003-03-18,21.85
2003-03-17,20.120001
2003-03-14,20.5
2003-03-13,19.690001
2003-03-12,18.940001
2003-03-11,19.26
2003-03-10,19.389999
2003-03-07,19.25
2003-03-06,19.83
2003-03-05,19.98
2003-03-04,19.92
2003-03-03,20.790001
2003-02-28,20.030001
2003-02-27,19.809999
2003-02-26,19.58
2003-02-25,19.450001
2003-02-24,19.52
2003-02-21,19.5
2003-02-20,19.41
2003-02-19,19.1
2003-02-18,18.85
2003-02-14,18.309999
2003-02-13,18.690001
2003-02-12,18.200001
2003-02-11,18.0
2003-02-10,17.57
2003-02-07,17.77
2003-02-06,17.719999
2003-02-05,17.83
2003-02-04,17.83
2003-02-03,18.049999
2003-01-31,17.82
2003-01-30,18.67
2003-01-29,18.41
2003-01-28,18.35
2003-01-27,18.18
2003-01-24,19.059999
2003-01-23,18.85
2003-01-22,17.889999
2003-01-21,18.209999
2003-01-17,18.6
2003-01-16,18.299999
2003-01-15,19.969999
2003-01-14,19.559999
2003-01-13,20.33
2003-01-10,18.799999
2003-01-09,18.92
2003-01-08,18.870001
2003-01-07,17.870001
2003-01-06,17.85
2003-01-03,17.5
2003-01-02,16.59
2002-12-31,16.35
2002-12-30,16.450001
2002-12-27,16.860001
2002-12-26,17.32
2002-12-24,17.33
2002-12-23,16.799999
2002-12-20,17.01
2002-12-19,16.57
2002-12-18,17.219999
2002-12-17,17.1
2002-12-16,17.379999
2002-12-13,17.4
2002-12-12,16.799999
2002-12-11,16.299999
2002-12-10,15.87
2002-12-09,16.6
2002-12-06,16.32
2002-12-05,17.059999
2002-12-04,17.16
2002-12-03,17.360001
2002-12-02,18.700001
2002-11-29,18.49
2002-11-27,18.33
2002-11-26,18.42
2002-11-25,18.5
2002-11-22,18.700001
2002-11-21,17.99
2002-11-20,17.17
2002-11-19,17.26
2002-11-18,17.4
2002-11-15,16.379999
2002-11-14,15.96
2002-11-13,15.39
2002-11-12,15.09
2002-11-11,15.53
2002-11-08,15.48
2002-11-07,16.15
2002-11-06,17.09
2002-11-05,16.299999
2002-11-04,15.51
2002-11-01,14.7
2002-10-31,15.02
2002-10-30,14.29
2002-10-29,14.51
2002-10-28,15.35
2002-10-25,14.85
